k,silhouette,dbi,intra_inter_ratio
3,0.7102325558662415,0.5034090846065655,11.14952366588744
4,0.654453456401825,0.6052767799145805,10.08690017432792
5,0.6259238719940186,0.656499641618829,8.420083804326643
6,0.630812406539917,0.6248812421835411,8.104676242053214
7,0.5799517035484314,0.6406557577650105,8.090634668371905
8,0.5729088187217712,0.6636452958119416,6.909546875255691
10,0.5787277221679688,0.6536124576788709,6.8466290037175925
